"Census Profile, 2021 Census of Population",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,British Columbia [Province],,,,,,,,,,,,Alberta [Province],,,,,,,,,,,,Saskatchewan [Province],,,,,,,,,,,,Manitoba [Province],,,,,,,,,,,,Ontario [Province],,,,,,,,,,,
"Highest certificate, diploma or degree",      University certificate or diploma below bachelor level,,113915,,46055,,67865,,4.2,,3.5,,4.9,,81335,,32370,,48965,,3.5,,2.8,,4.2,,19025,,7755,,11270,,3.4,,2.8,,4,,21540,,9510,,12025,,3.2,,2.8,,3.5,,184030,,81665,,102360,,2.4,,2.2,,2.6,
"Highest certificate, diploma or degree",    Bachelor's degree or higher,,941735,,414910,,526830,,35,,31.6,,38.2,,714040,,315340,,398700,,31.1,,27.6,,34.5,,146160,,60540,,85620,,25.8,,21.5,,30,,194545,,83315,,111225,,28.8,,24.9,,32.7,,2789795,,1252610,,1537190,,36.8,,33.8,,39.6,
"Highest certificate, diploma or degree",      Bachelor's degree,,610735,,267470,,343270,,22.7,,20.4,,24.9,,497885,,213625,,284260,,21.7,,18.7,,24.6,,103950,,41590,,62355,,18.3,,14.8,,21.9,,138130,,58540,,79585,,20.4,,17.5,,23.4,,1798010,,793045,,1004965,,23.7,,21.4,,25.9,
"Highest certificate, diploma or degree",      University certificate or diploma above bachelor level,,63310,,25280,,38030,,2.4,,1.9,,2.8,,35125,,15110,,20020,,1.5,,1.3,,1.7,,6745,,2720,,4025,,1.2,,1,,1.4,,14055,,5695,,8360,,2.1,,1.7,,2.5,,173205,,72790,,100420,,2.3,,2,,2.6,
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,24675,,11985,,12690,,0.9,,0.9,,0.9,,20045,,9435,,10615,,0.9,,0.8,,0.9,,4300,,1995,,2305,,0.8,,0.7,,0.8,,5440,,2700,,2740,,0.8,,0.8,,0.8,,71055,,31530,,39525,,0.9,,0.9,,1,
"Highest certificate, diploma or degree",      Master's degree,,212745,,93655,,119090,,7.9,,7.1,,8.6,,139935,,65290,,74645,,6.1,,5.7,,6.5,,26715,,11665,,15045,,4.7,,4.1,,5.3,,32255,,13895,,18355,,4.8,,4.1,,5.4,,658060,,305270,,352785,,8.7,,8.2,,9.1,
"Highest certificate, diploma or degree",      Earned doctorate,171,30275,,16520,,13755,,1.1,,1.3,,1,,21050,,11880,,9165,,0.9,,1,,0.8,,4455,,2570,,1885,,0.8,,0.9,,0.7,,4665,,2480,,2180,,0.7,,0.7,,0.6,,89470,,49975,,39490,,1.2,,1.4,,1,
Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 15 years and over in private households - 25% sample data,172,4200425,,2048390,,2152030,,100,,100,,100,,3375130,,1675855,,1699275,,100,,100,,100,,882760,,436515,,446245,,100,,100,,100,,1058410,,522505,,535905,,100,,100,,100,,11782820,,5733360,,6049460,,100,,100,,100,
Major field of study - Classification of Instructional Programs (CIP) 2021,"  No postsecondary certificate, diploma or degree",173,1803665,,902685,,900990,,42.9,,44.1,,41.9,,1494945,,758460,,736490,,44.3,,45.3,,43.3,,444160,,235270,,208885,,50.3,,53.9,,46.8,,526565,,272640,,253930,,49.8,,52.2,,47.4,,5004055,,2512745,,2491305,,42.5,,43.8,,41.2,
Major field of study - Classification of Instructional Programs (CIP) 2021,  Education,,158060,,37395,,120670,,3.8,,1.8,,5.6,,129710,,30305,,99400,,3.8,,1.8,,5.8,,41855,,10430,,31430,,4.7,,2.4,,7,,46425,,12035,,34390,,4.4,,2.3,,6.4,,358255,,79480,,278775,,3,,1.4,,4.6,
Major field of study - Classification of Instructional Programs (CIP) 2021,    13. Education,,158060,,37395,,120670,,3.8,,1.8,,5.6,,129710,,30305,,99400,,3.8,,1.8,,5.8,,41855,,10430,,31430,,4.7,,2.4,,7,,46425,,12035,,34390,,4.4,,2.3,,6.4,,358255,,79480,,278775,,3,,1.4,,4.6,
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Visual and performing arts, and communications technologies",,109100,,46770,,62330,,2.6,,2.3,,2.9,,49820,,20045,,29775,,1.5,,1.2,,1.8,,8250,,3400,,4850,,0.9,,0.8,,1.1,,13220,,5915,,7305,,1.2,,1.1,,1.4,,258480,,110905,,147580,,2.2,,1.9,,2.4,
Major field of study - Classification of Instructional Programs (CIP) 2021,    10. Communications technologies/technicians and support services,,13390,,9570,,3815,,0.3,,0.5,,0.2,,5805,,4125,,1675,,0.2,,0.2,,0.1,,1135,,805,,330,,0.1,,0.2,,0.1,,1400,,1070,,325,,0.1,,0.2,,0.1,,26160,,18830,,7330,,0.2,,0.3,,0.1,
Major field of study - Classification of Instructional Programs (CIP) 2021,    50. Visual and performing arts,,95715,,37200,,58510,,2.3,,1.8,,2.7,,44015,,15915,,28100,,1.3,,0.9,,1.7,,7115,,2595,,4520,,0.8,,0.6,,1,,11820,,4840,,6980,,1.1,,0.9,,1.3,,232325,,92080,,140250,,2,,1.6,,2.3,
Major field of study - Classification of Instructional Programs (CIP) 2021,  Humanities,,143340,,55460,,87875,,3.4,,2.7,,4.1,,75030,,29415,,45615,,2.2,,1.8,,2.7,,16710,,7370,,9340,,1.9,,1.7,,2.1,,26260,,11175,,15085,,2.5,,2.1,,2.8,,388160,,139895,,248265,,3.3,,2.4,,4.1,
Major field of study - Classification of Instructional Programs (CIP) 2021,"    16. Indigenous and foreign languages, literatures, and linguistics",,16850,,3705,,13145,,0.4,,0.2,,0.6,,7385,,1545,,5845,,0.2,,0.1,,0.3,,1080,,310,,770,,0.1,,0.1,,0.2,,1910,,505,,1405,,0.2,,0.1,,0.3,,40335,,8230,,32110,,0.3,,0.1,,0.5,
Major field of study - Classification of Instructional Programs (CIP) 2021,    23. English language and literature/letters,,35465,,10360,,25105,,0.8,,0.5,,1.2,,15425,,4255,,11170,,0.5,,0.3,,0.7,,3555,,1180,,2380,,0.4,,0.3,,0.5,,4390,,1270,,3120,,0.4,,0.2,,0.6,,99000,,27245,,71755,,0.8,,0.5,,1.2,
Major field of study - Classification of Instructional Programs (CIP) 2021,"    24. Liberal arts and sciences, general studies and humanities",,48620,,19020,,29605,,1.2,,0.9,,1.4,,24015,,8710,,15315,,0.7,,0.5,,0.9,,3575,,1315,,2260,,0.4,,0.3,,0.5,,8810,,3550,,5260,,0.8,,0.7,,1,,112250,,37775,,74470,,1,,0.7,,1.2,
Major field of study - Classification of Instructional Programs (CIP) 2021,    30A Interdisciplinary humanities,174,2860,,1075,,1780,,0.1,,0.1,,0.1,,1165,,400,,760,,0,,0,,0,,315,,100,,215,,0,,0,,0,,520,,205,,320,,0,,0,,0.1,,10520,,3610,,6915,,0.1,,0.1,,0.1,
Major field of study - Classification of Instructional Programs (CIP) 2021,    38. Philosophy and religious studies,,7705,,4630,,3075,,0.2,,0.2,,0.1,,5555,,3090,,2465,,0.2,,0.2,,0.1,,1355,,740,,610,,0.2,,0.2,,0.1,,1810,,1085,,725,,0.2,,0.2,,0.1,,26705,,14590,,12115,,0.2,,0.3,,0.2,
Major field of study - Classification of Instructional Programs (CIP) 2021,    39. Theology and religious vocations,,12220,,7385,,4835,,0.3,,0.4,,0.2,,11680,,6855,,4830,,0.3,,0.4,,0.3,,4520,,2525,,1995,,0.5,,0.6,,0.4,,4670,,2665,,2010,,0.4,,0.5,,0.4,,28715,,17275,,11440,,0.2,,0.3,,0.2,
Major field of study - Classification of Instructional Programs (CIP) 2021,    54. History,,16035,,8595,,7450,,0.4,,0.4,,0.3,,8065,,4165,,3895,,0.2,,0.2,,0.2,,2015,,1150,,870,,0.2,,0.3,,0.2,,3250,,1745,,1510,,0.3,,0.3,,0.3,,54415,,28500,,25910,,0.5,,0.5,,0.4,
Major field of study - Classification of Instructional Programs (CIP) 2021,    55. French language and literature/lettersCAN,,3580,,695,,2880,,0.1,,0,,0.1,,1735,,400,,1335,,0.1,,0,,0.1,,290,,45,,250,,0,,0,,0.1,,890,,155,,740,,0.1,,0,,0.1,,16220,,2670,,13555,,0.1,,0,,0.2,
Major field of study - Classification of Instructional Programs (CIP) 2021,  Social and behavioural sciences and law,,288970,,102380,,186590,,6.9,,5,,8.7,,177435,,57365,,120070,,5.3,,3.4,,7.1,,33210,,10740,,22470,,3.8,,2.5,,5,,53520,,18160,,35360,,5.1,,3.5,,6.6,,928970,,308755,,620210,,7.9,,5.4,,10.3,
Major field of study - Classification of Instructional Programs (CIP) 2021,"    05. Area, ethnic, cultural, gender, and group studies",,5140,,1360,,3780,,0.1,,0.1,,0.2,,2750,,620,,2130,,0.1,,0,,0.1,,830,,210,,625,,0.1,,0,,0.1,,1105,,230,,880,,0.1,,0,,0.2,,12940,,2725,,10220,,0.1,,0,,0.2,
Major field of study - Classification of Instructional Programs (CIP) 2021,"    09. Communication, journalism and related programs",,31375,,11580,,19795,,0.7,,0.6,,0.9,,21730,,8340,,13395,,0.6,,0.5,,0.8,,2930,,1320,,1615,,0.3,,0.3,,0.4,,4755,,2230,,2525,,0.4,,0.4,,0.5,,106350,,42040,,64305,,0.9,,0.7,,1.1,
Major field of study - Classification of Instructional Programs (CIP) 2021,    19. Family and consumer sciences/human sciences,,39140,,3530,,35610,,0.9,,0.2,,1.7,,29220,,2090,,27125,,0.9,,0.1,,1.6,,7185,,500,,6685,,0.8,,0.1,,1.5,,11430,,840,,10590,,1.1,,0.2,,2,,154370,,12575,,141795,,1.3,,0.2,,2.3,
Major field of study - Classification of Instructional Programs (CIP) 2021,    22. Legal professions and studies,,44255,,15575,,28680,,1.1,,0.8,,1.3,,31215,,10250,,20965,,0.9,,0.6,,1.2,,5120,,1925,,3190,,0.6,,0.4,,0.7,,7840,,2605,,5235,,0.7,,0.5,,1,,144535,,50355,,94180,,1.2,,0.9,,1.6,
Major field of study - Classification of Instructional Programs (CIP) 2021,    30B Interdisciplinary social and behavioural sciences,175,6625,,2525,,4105,,0.2,,0.1,,0.2,,3045,,1025,,2015,,0.1,,0.1,,0.1,,590,,225,,370,,0.1,,0.1,,0.1,,1425,,430,,995,,0.1,,0.1,,0.2,,24040,,7835,,16205,,0.2,,0.1,,0.3,
Major field of study - Classification of Instructional Programs (CIP) 2021,    42. Psychology,,52080,,13955,,38125,,1.2,,0.7,,1.8,,31925,,7565,,24355,,0.9,,0.5,,1.4,,6215,,1630,,4590,,0.7,,0.4,,1,,9330,,2620,,6715,,0.9,,0.5,,1.3,,142265,,33385,,108885,,1.2,,0.6,,1.8,
Major field of study - Classification of Instructional Programs (CIP) 2021,    45. Social sciences,,110350,,53860,,56495,,2.6,,2.6,,2.6,,57565,,27475,,30085,,1.7,,1.6,,1.8,,10330,,4935,,5395,,1.2,,1.1,,1.2,,17630,,9200,,8425,,1.7,,1.8,,1.6,,344465,,159850,,184620,,2.9,,2.8,,3.1,
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Business, management and public administration",,493290,,201060,,292230,,11.7,,9.8,,13.6,,390110,,151140,,238975,,11.6,,9,,14.1,,92220,,29255,,62965,,10.4,,6.7,,14.1,,109380,,42975,,66405,,10.3,,8.2,,12.4,,1472490,,630535,,841955,,12.5,,11,,13.9,
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.16 Accounting and computer science,,645,,220,,425,,0,,0,,0,,615,,160,,455,,0,,0,,0,,165,,45,,120,,0,,0,,0,,285,,55,,235,,0,,0,,0,,2340,,850,,1490,,0,,0,,0,
Major field of study - Classification of Instructional Programs (CIP) 2021,    44. Public administration and social service professions,,30855,,6685,,24175,,0.7,,0.3,,1.1,,23375,,4465,,18910,,0.7,,0.3,,1.1,,9905,,2070,,7835,,1.1,,0.5,,1.8,,9140,,2145,,6995,,0.9,,0.4,,1.3,,123510,,24630,,98885,,1,,0.4,,1.6,
Major field of study - Classification of Instructional Programs (CIP) 2021,"    52. Business, management, marketing and related support services",,461790,,194160,,267625,,11,,9.5,,12.4,,366120,,146520,,219605,,10.8,,8.7,,12.9,,82150,,27140,,55010,,9.3,,6.2,,12.3,,99955,,40780,,59175,,9.4,,7.8,,11,,1346635,,605055,,741585,,11.4,,10.6,,12.3,
Major field of study - Classification of Instructional Programs (CIP) 2021,  Physical and life sciences and technologies,,106515,,54495,,52015,,2.5,,2.7,,2.4,,80425,,40180,,40245,,2.4,,2.4,,2.4,,13015,,6260,,6750,,1.5,,1.4,,1.5,,18690,,9215,,9480,,1.8,,1.8,,1.8,,303310,,141260,,162050,,2.6,,2.5,,2.7,
Major field of study - Classification of Instructional Programs (CIP) 2021,    26. Biological and biomedical sciences,,44910,,19580,,25330,,1.1,,1,,1.2,,29505,,11950,,17555,,0.9,,0.7,,1,,6320,,2775,,3545,,0.7,,0.6,,0.8,,7670,,3530,,4140,,0.7,,0.7,,0.8,,133895,,52610,,81285,,1.1,,0.9,,1.3,
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.01 Biological and physical sciences,,25655,,12030,,13620,,0.6,,0.6,,0.6,,18630,,8340,,10295,,0.6,,0.5,,0.6,,1960,,830,,1125,,0.2,,0.2,,0.3,,5710,,2780,,2930,,0.5,,0.5,,0.5,,69195,,30195,,38995,,0.6,,0.5,,0.6,
Major field of study - Classification of Instructional Programs (CIP) 2021,    30C Other interdisciplinary physical and life sciences,176,1880,,665,,1220,,0,,0,,0.1,,1115,,400,,715,,0,,0,,0,,150,,35,,110,,0,,0,,0,,650,,110,,545,,0.1,,0,,0.1,,6440,,1795,,4640,,0.1,,0,,0.1,
Major field of study - Classification of Instructional Programs (CIP) 2021,    40. Physical sciences,,30600,,21085,,9515,,0.7,,1,,0.4,,26315,,17555,,8760,,0.8,,1,,0.5,,3390,,2190,,1205,,0.4,,0.5,,0.3,,3680,,2510,,1170,,0.3,,0.5,,0.2,,80200,,51680,,28525,,0.7,,0.9,,0.5,
Major field of study - Classification of Instructional Programs (CIP) 2021,    41. Science technologies/technicians,,3470,,1140,,2330,,0.1,,0.1,,0.1,,4860,,1930,,2930,,0.1,,0.1,,0.2,,1195,,435,,760,,0.1,,0.1,,0.2,,990,,290,,700,,0.1,,0.1,,0.1,,13585,,4980,,8605,,0.1,,0.1,,0.1,
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Mathematics, computer and information sciences",,105555,,69245,,36310,,2.5,,3.4,,1.7,,71380,,45230,,26150,,2.1,,2.7,,1.5,,14360,,9055,,5305,,1.6,,2.1,,1.2,,23790,,15020,,8770,,2.2,,2.9,,1.6,,367845,,240245,,127600,,3.1,,4.2,,2.1,
Major field of study - Classification of Instructional Programs (CIP) 2021,    11. Computer and information sciences and support services,,83795,,58985,,24810,,2,,2.9,,1.2,,58030,,39530,,18500,,1.7,,2.4,,1.1,,11735,,8025,,3710,,1.3,,1.8,,0.8,,20040,,13490,,6550,,1.9,,2.6,,1.2,,284925,,198705,,86220,,2.4,,3.5,,1.4,
Major field of study - Classification of Instructional Programs (CIP) 2021,    25. Library science,,6145,,865,,5280,,0.1,,0,,0.2,,4400,,600,,3800,,0.1,,0,,0.2,,950,,120,,825,,0.1,,0,,0.2,,1190,,190,,1000,,0.1,,0,,0.2,,16090,,2620,,13475,,0.1,,0,,0.2,
Major field of study - Classification of Instructional Programs (CIP) 2021,    27. Mathematics and statistics,,13030,,7715,,5320,,0.3,,0.4,,0.2,,7770,,4330,,3435,,0.2,,0.3,,0.2,,1435,,765,,675,,0.2,,0.2,,0.2,,2300,,1180,,1125,,0.2,,0.2,,0.2,,56120,,31880,,24245,,0.5,,0.6,,0.4,
Major field of study - Classification of Instructional Programs (CIP) 2021,"    30D Interdisciplinary mathematics, computer and information sciences",177,2580,,1680,,900,,0.1,,0.1,,0,,1190,,765,,420,,0,,0,,0,,235,,145,,90,,0,,0,,0,,255,,155,,100,,0,,0,,0,,10705,,7040,,3660,,0.1,,0.1,,0.1,
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Architecture, engineering, and related trades",,458590,,409460,,49135,,10.9,,20,,2.3,,461075,,411075,,49995,,13.7,,24.5,,2.9,,94645,,87115,,7530,,10.7,,20,,1.7,,101835,,92590,,9240,,9.6,,17.7,,1.7,,1274815,,1122875,,151940,,10.8,,19.6,,2.5,
Major field of study - Classification of Instructional Programs (CIP) 2021,    04. Architecture and related services,,19025,,11490,,7535,,0.5,,0.6,,0.4,,12095,,7465,,4625,,0.4,,0.4,,0.3,,1710,,1050,,660,,0.2,,0.2,,0.1,,2910,,1660,,1245,,0.3,,0.3,,0.2,,61850,,39075,,22780,,0.5,,0.7,,0.4,
Major field of study - Classification of Instructional Programs (CIP) 2021,    14. Engineering,,119995,,96730,,23260,,2.9,,4.7,,1.1,,114735,,92365,,22370,,3.4,,5.5,,1.3,,15975,,13055,,2920,,1.8,,3,,0.7,,20020,,16270,,3745,,1.9,,3.1,,0.7,,414085,,329125,,84960,,3.5,,5.7,,1.4,
Major field of study - Classification of Instructional Programs (CIP) 2021,    15. Engineering/engineering-related technologies/technicians,,83585,,73495,,10085,,2,,3.6,,0.5,,106575,,91350,,15225,,3.2,,5.5,,0.9,,18400,,16330,,2075,,2.1,,3.7,,0.5,,22455,,19910,,2550,,2.1,,3.8,,0.5,,278410,,247630,,30775,,2.4,,4.3,,0.5,
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.12 Historic preservation and conservation,,115,,45,,75,,0,,0,,0,,50,,25,,25,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,,10,,0,,0,,0,,0,,185,,35,,150,,0,,0,,0,
Major field of study - Classification of Instructional Programs (CIP) 2021,    46. Construction trades,,104445,,101120,,3325,,2.5,,4.9,,0.2,,95890,,92650,,3240,,2.8,,5.5,,0.2,,24630,,23810,,820,,2.8,,5.5,,0.2,,23215,,22610,,605,,2.2,,4.3,,0.1,,197795,,193595,,4205,,1.7,,3.4,,0.1,
Major field of study - Classification of Instructional Programs (CIP) 2021,    47. Mechanic and repair technologies/technicians,,86325,,83625,,2700,,2.1,,4.1,,0.1,,82805,,80150,,2655,,2.5,,4.8,,0.2,,21790,,21240,,550,,2.5,,4.9,,0.1,,23255,,22635,,620,,2.2,,4.3,,0.1,,208980,,204525,,4450,,1.8,,3.6,,0.1,
Major field of study - Classification of Instructional Programs (CIP) 2021,    48. Precision production,,45110,,42955,,2150,,1.1,,2.1,,0.1,,48925,,47075,,1850,,1.4,,2.8,,0.1,,12130,,11630,,500,,1.4,,2.7,,0.1,,9980,,9495,,480,,0.9,,1.8,,0.1,,113510,,108890,,4625,,1,,1.9,,0.1,
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Agriculture, natural resources and conservation",,60510,,33885,,26625,,1.4,,1.7,,1.2,,51710,,28660,,23055,,1.5,,1.7,,1.4,,18995,,12340,,6650,,2.2,,2.8,,1.5,,17715,,11285,,6435,,1.7,,2.2,,1.2,,132765,,73065,,59705,,1.1,,1.3,,1,
Major field of study - Classification of Instructional Programs (CIP) 2021,    01. Agricultural and veterinary sciences/services/operations and related fields,178,31920,,15075,,16845,,0.8,,0.7,,0.8,,35010,,19075,,15935,,1,,1.1,,0.9,,15775,,10225,,5550,,1.8,,2.3,,1.2,,14210,,9130,,5075,,1.3,,1.7,,0.9,,86885,,46085,,40795,,0.7,,0.8,,0.7,
Major field of study - Classification of Instructional Programs (CIP) 2021,    03. Natural resources and conservation,,28595,,18815,,9775,,0.7,,0.9,,0.5,,16700,,9575,,7120,,0.5,,0.6,,0.4,,3220,,2120,,1100,,0.4,,0.5,,0.2,,3510,,2150,,1355,,0.3,,0.4,,0.3,,45885,,26975,,18910,,0.4,,0.5,,0.3,
Major field of study - Classification of Instructional Programs (CIP) 2021,  Health and related fields,,350930,,73605,,277325,,8.4,,3.6,,12.9,,295415,,56225,,239190,,8.8,,3.4,,14.1,,77105,,13095,,64015,,8.7,,3,,14.3,,92705,,18030,,74675,,8.8,,3.5,,13.9,,939610,,194715,,744900,,8,,3.4,,12.3,
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.37 Design for human health,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,25,,0,,25,,0,,0,,0,
Major field of study - Classification of Instructional Programs (CIP) 2021,"    31. Parks, recreation, leisure, fitness, and kinesiology",,27000,,13530,,13470,,0.6,,0.7,,0.6,,20505,,9625,,10885,,0.6,,0.6,,0.6,,4765,,2240,,2525,,0.5,,0.5,,0.6,,4550,,2195,,2355,,0.4,,0.4,,0.4,,84485,,41350,,43135,,0.7,,0.7,,0.7,
Major field of study - Classification of Instructional Programs (CIP) 2021,    51. Health professions and related programs,178,312980,,53940,,259035,,7.5,,2.6,,12,,267750,,42785,,224965,,7.9,,2.6,,13.2,,70660,,9930,,60730,,8,,2.3,,13.6,,85955,,14675,,71285,,8.1,,2.8,,13.3,,828240,,139360,,688880,,7,,2.4,,11.4,
Major field of study - Classification of Instructional Programs (CIP) 2021,    60. Health professions residency/fellowship programs,,725,,175,,550,,0,,0,,0,,475,,180,,295,,0,,0,,0,,150,,60,,85,,0,,0,,0,,190,,40,,150,,0,,0,,0,,2335,,585,,1750,,0,,0,,0,
Major field of study - Classification of Instructional Programs (CIP) 2021,    61. Medical residency/fellowship programs,,10230,,5960,,4270,,0.2,,0.3,,0.2,,6680,,3635,,3050,,0.2,,0.2,,0.2,,1535,,860,,675,,0.2,,0.2,,0.2,,2005,,1120,,885,,0.2,,0.2,,0.2,,24520,,13410,,11110,,0.2,,0.2,,0.2,
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Personal, protective and transportation services",,121210,,61715,,59495,,2.9,,3,,2.8,,97660,,47575,,50075,,2.9,,2.8,,2.9,,28170,,12145,,16030,,3.2,,2.8,,3.6,,28215,,13460,,14755,,2.7,,2.6,,2.8,,351505,,178155,,173350,,3,,3.1,,2.9,
Major field of study - Classification of Instructional Programs (CIP) 2021,"    12. Culinary, entertainment, and personal services",,76425,,24575,,51850,,1.8,,1.2,,2.4,,57430,,15580,,41845,,1.7,,0.9,,2.5,,17195,,3335,,13860,,1.9,,0.8,,3.1,,17270,,4460,,12810,,1.6,,0.9,,2.4,,181985,,49755,,132230,,1.5,,0.9,,2.2,
Major field of study - Classification of Instructional Programs (CIP) 2021,"    28. Military science, leadership and operational art",,505,,435,,75,,0,,0,,0,,365,,335,,30,,0,,0,,0,,35,,30,,0,,0,,0,,0,,130,,120,,10,,0,,0,,0,,2135,,1895,,240,,0,,0,,0,
Major field of study - Classification of Instructional Programs (CIP) 2021,    29. Military technologies and applied sciences,,1025,,930,,95,,0,,0,,0,,705,,605,,100,,0,,0,,0,,100,,95,,10,,0,,0,,0,,170,,145,,25,,0,,0,,0,,2200,,2010,,195,,0,,0,,0,
Major field of study - Classification of Instructional Programs (CIP) 2021,    43. Security and protective services,,15820,,11280,,4540,,0.4,,0.6,,0.2,,19025,,12445,,6580,,0.6,,0.7,,0.4,,5415,,3655,,1760,,0.6,,0.8,,0.4,,5055,,3610,,1450,,0.5,,0.7,,0.3,,110890,,75460,,35430,,0.9,,1.3,,0.6,
Major field of study - Classification of Instructional Programs (CIP) 2021,    49. Transportation and materials moving,,27425,,24490,,2935,,0.7,,1.2,,0.1,,20125,,18615,,1520,,0.6,,1.1,,0.1,,5425,,5035,,390,,0.6,,1.2,,0.1,,5590,,5125,,465,,0.5,,1,,0.1,,54295,,49040,,5255,,0.5,,0.9,,0.1,
Major field of study - Classification of Instructional Programs (CIP) 2021,  Other,179,685,,235,,450,,0,,0,,0,,420,,190,,235,,0,,0,,0,,70,,40,,35,,0,,0,,0,,85,,15,,70,,0,,0,,0,,2555,,725,,1830,,0,,0,,0,
Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 25 to 64 years in private households - 25% sample data,172,2691865,,1313265,,1378600,,100,,100,,100,,2298165,,1141775,,1156385,,100,,100,,100,,566615,,281375,,285245,,100,,100,,100,,675695,,335160,,340535,,100,,100,,100,,7584650,,3700540,,3884105,,100,,100,,100,
Major field of study - Classification of Instructional Programs (CIP) 2021,"  No postsecondary certificate, diploma or degree",173,911450,,481425,,430025,,33.9,,36.7,,31.2,,809700,,425375,,384325,,35.2,,37.3,,33.2,,232940,,129065,,103875,,41.1,,45.9,,36.4,,274780,,149880,,124900,,40.7,,44.7,,36.7,,2438475,,1305750,,1132720,,32.2,,35.3,,29.2,
Major field of study - Classification of Instructional Programs (CIP) 2021,  Education,,99640,,21315,,78320,,3.7,,1.6,,5.7,,92240,,19980,,72255,,4,,1.7,,6.2,,27555,,6340,,21215,,4.9,,2.3,,7.4,,31325,,7835,,23490,,4.6,,2.3,,6.9,,242725,,50715,,192005,,3.2,,1.4,,4.9,
Major field of study - Classification of Instructional Programs (CIP) 2021,    13. Education,,99640,,21315,,78320,,3.7,,1.6,,5.7,,92240,,19980,,72255,,4,,1.7,,6.2,,27555,,6340,,21215,,4.9,,2.3,,7.4,,31325,,7835,,23490,,4.6,,2.3,,6.9,,242725,,50715,,192005,,3.2,,1.4,,4.9,
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Visual and performing arts, and communications technologies",,85350,,36335,,49005,,3.2,,2.8,,3.6,,39730,,15620,,24110,,1.7,,1.4,,2.1,,6520,,2715,,3800,,1.2,,1,,1.3,,9955,,4360,,5595,,1.5,,1.3,,1.6,,199945,,84310,,115635,,2.6,,2.3,,3,
Major field of study - Classification of Instructional Programs (CIP) 2021,    10. Communications technologies/technicians and support services,,9815,,6950,,2860,,0.4,,0.5,,0.2,,4065,,2750,,1315,,0.2,,0.2,,0.1,,775,,565,,210,,0.1,,0.2,,0.1,,910,,675,,240,,0.1,,0.2,,0.1,,18425,,12920,,5505,,0.2,,0.3,,0.1,
Major field of study - Classification of Instructional Programs (CIP) 2021,    50. Visual and performing arts,,75530,,29385,,46145,,2.8,,2.2,,3.3,,35665,,12875,,22790,,1.6,,1.1,,2,,5740,,2150,,3590,,1,,0.8,,1.3,,9040,,3685,,5355,,1.3,,1.1,,1.6,,181520,,71390,,110130,,2.4,,1.9,,2.8,
Major field of study - Classification of Instructional Programs (CIP) 2021,  Humanities,,103360,,38515,,64845,,3.8,,2.9,,4.7,,58200,,22205,,35990,,2.5,,1.9,,3.1,,12145,,5295,,6850,,2.1,,1.9,,2.4,,18715,,7650,,11075,,2.8,,2.3,,3.3,,279505,,97835,,181670,,3.7,,2.6,,4.7,
Major field of study - Classification of Instructional Programs (CIP) 2021,"    16. Indigenous and foreign languages, literatures, and linguistics",,12735,,2545,,10190,,0.5,,0.2,,0.7,,5945,,1210,,4740,,0.3,,0.1,,0.4,,825,,250,,575,,0.1,,0.1,,0.2,,1605,,415,,1185,,0.2,,0.1,,0.3,,29620,,5455,,24165,,0.4,,0.1,,0.6,
